model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,2,0.5,4,32,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,33,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,34,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,35,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,36,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,37,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,38,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,39,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,40,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,41,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,42,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,43,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,44,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,45,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,46,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,47,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,48,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,49,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,50,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,51,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,52,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,53,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,54,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,55,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,56,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,57,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,58,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,59,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,60,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,61,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,62,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,63,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,64,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,65,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,66,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,67,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,68,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,69,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,70,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,71,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,72,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,73,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,74,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,75,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,76,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,77,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,78,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,79,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,80,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,81,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,82,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,83,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,84,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,85,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,86,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,87,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,88,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,89,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,90,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,91,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,92,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,93,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,94,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,95,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,96,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,97,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,98,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,99,0.0
distilroberta-base,distilroberta-base,local,2,0.5,4,100,0.0
distilroberta-base,distilroberta-base,local,2,0.5,5,0,1.0
distilroberta-base,distilroberta-base,local,2,0.5,5,1,2.0
distilroberta-base,distilroberta-base,local,2,0.5,5,2,4.0
distilroberta-base,distilroberta-base,local,2,0.5,5,3,6.0
distilroberta-base,distilroberta-base,local,2,0.5,5,4,6.0
distilroberta-base,distilroberta-base,local,2,0.5,5,5,5.0
distilroberta-base,distilroberta-base,local,2,0.5,5,6,7.0
distilroberta-base,distilroberta-base,local,2,0.5,5,7,9.0
distilroberta-base,distilroberta-base,local,2,0.5,5,8,7.0
distilroberta-base,distilroberta-base,local,2,0.5,5,9,6.0
distilroberta-base,distilroberta-base,local,2,0.5,5,10,8.0
distilroberta-base,distilroberta-base,local,2,0.5,5,11,11.0
distilroberta-base,distilroberta-base,local,2,0.5,5,12,11.0
distilroberta-base,distilroberta-base,local,2,0.5,5,13,12.0
distilroberta-base,distilroberta-base,local,2,0.5,5,14,13.0
distilroberta-base,distilroberta-base,local,2,0.5,5,15,15.0
distilroberta-base,distilroberta-base,local,2,0.5,5,16,14.0
distilroberta-base,distilroberta-base,local,2,0.5,5,17,16.0
distilroberta-base,distilroberta-base,local,2,0.5,5,18,18.0
distilroberta-base,distilroberta-base,local,2,0.5,5,19,18.0
distilroberta-base,distilroberta-base,local,2,0.5,5,20,18.0
distilroberta-base,distilroberta-base,local,2,0.5,5,21,17.0
distilroberta-base,distilroberta-base,local,2,0.5,5,22,17.0
distilroberta-base,distilroberta-base,local,2,0.5,5,23,15.0
distilroberta-base,distilroberta-base,local,2,0.5,5,24,16.0
distilroberta-base,distilroberta-base,local,2,0.5,5,25,15.0
distilroberta-base,distilroberta-base,local,2,0.5,5,26,15.0
distilroberta-base,distilroberta-base,local,2,0.5,5,27,18.0
distilroberta-base,distilroberta-base,local,2,0.5,5,28,18.0
distilroberta-base,distilroberta-base,local,2,0.5,5,29,16.0
distilroberta-base,distilroberta-base,local,2,0.5,5,30,18.0
distilroberta-base,distilroberta-base,local,2,0.5,5,31,17.0
distilroberta-base,distilroberta-base,local,2,0.5,5,32,18.0
distilroberta-base,distilroberta-base,local,2,0.5,5,33,20.0
distilroberta-base,distilroberta-base,local,2,0.5,5,34,20.0
distilroberta-base,distilroberta-base,local,2,0.5,5,35,19.0
distilroberta-base,distilroberta-base,local,2,0.5,5,36,21.0
distilroberta-base,distilroberta-base,local,2,0.5,5,37,24.0
distilroberta-base,distilroberta-base,local,2,0.5,5,38,24.0
distilroberta-base,distilroberta-base,local,2,0.5,5,39,25.0
distilroberta-base,distilroberta-base,local,2,0.5,5,40,24.0
distilroberta-base,distilroberta-base,local,2,0.5,5,41,22.0
distilroberta-base,distilroberta-base,local,2,0.5,5,42,24.0
distilroberta-base,distilroberta-base,local,2,0.5,5,43,26.0
distilroberta-base,distilroberta-base,local,2,0.5,5,44,26.0
distilroberta-base,distilroberta-base,local,2,0.5,5,45,24.0
distilroberta-base,distilroberta-base,local,2,0.5,5,46,25.0
distilroberta-base,distilroberta-base,local,2,0.5,5,47,25.0
distilroberta-base,distilroberta-base,local,2,0.5,5,48,24.0
distilroberta-base,distilroberta-base,local,2,0.5,5,49,27.0
distilroberta-base,distilroberta-base,local,2,0.5,5,50,26.0
distilroberta-base,distilroberta-base,local,2,0.5,5,51,27.0
distilroberta-base,distilroberta-base,local,2,0.5,5,52,29.0
distilroberta-base,distilroberta-base,local,2,0.5,5,53,33.0
distilroberta-base,distilroberta-base,local,2,0.5,5,54,32.0
distilroberta-base,distilroberta-base,local,2,0.5,5,55,35.0
distilroberta-base,distilroberta-base,local,2,0.5,5,56,34.0
distilroberta-base,distilroberta-base,local,2,0.5,5,57,34.0
distilroberta-base,distilroberta-base,local,2,0.5,5,58,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,59,33.0
distilroberta-base,distilroberta-base,local,2,0.5,5,60,32.0
distilroberta-base,distilroberta-base,local,2,0.5,5,61,30.0
distilroberta-base,distilroberta-base,local,2,0.5,5,62,32.0
distilroberta-base,distilroberta-base,local,2,0.5,5,63,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,64,34.0
distilroberta-base,distilroberta-base,local,2,0.5,5,65,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,66,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,67,27.0
distilroberta-base,distilroberta-base,local,2,0.5,5,68,27.0
distilroberta-base,distilroberta-base,local,2,0.5,5,69,29.0
distilroberta-base,distilroberta-base,local,2,0.5,5,70,27.0
distilroberta-base,distilroberta-base,local,2,0.5,5,71,26.0
distilroberta-base,distilroberta-base,local,2,0.5,5,72,27.0
distilroberta-base,distilroberta-base,local,2,0.5,5,73,30.0
distilroberta-base,distilroberta-base,local,2,0.5,5,74,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,75,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,76,29.0
distilroberta-base,distilroberta-base,local,2,0.5,5,77,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,78,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,79,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,80,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,81,33.0
distilroberta-base,distilroberta-base,local,2,0.5,5,82,28.0
distilroberta-base,distilroberta-base,local,2,0.5,5,83,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,84,29.0
distilroberta-base,distilroberta-base,local,2,0.5,5,85,28.0
distilroberta-base,distilroberta-base,local,2,0.5,5,86,27.0
distilroberta-base,distilroberta-base,local,2,0.5,5,87,28.0
distilroberta-base,distilroberta-base,local,2,0.5,5,88,29.0
distilroberta-base,distilroberta-base,local,2,0.5,5,89,24.0
distilroberta-base,distilroberta-base,local,2,0.5,5,90,25.0
distilroberta-base,distilroberta-base,local,2,0.5,5,91,28.0
distilroberta-base,distilroberta-base,local,2,0.5,5,92,24.0
distilroberta-base,distilroberta-base,local,2,0.5,5,93,26.0
distilroberta-base,distilroberta-base,local,2,0.5,5,94,28.0
distilroberta-base,distilroberta-base,local,2,0.5,5,95,31.0
distilroberta-base,distilroberta-base,local,2,0.5,5,96,28.0
distilroberta-base,distilroberta-base,local,2,0.5,5,97,26.0
distilroberta-base,distilroberta-base,local,2,0.5,5,98,29.0
distilroberta-base,distilroberta-base,local,2,0.5,5,99,29.0
distilroberta-base,distilroberta-base,local,2,0.5,5,100,31.0
distilroberta-base,distilroberta-base,local,2,0.5,6,0,1.0
distilroberta-base,distilroberta-base,local,2,0.5,6,1,2.0
distilroberta-base,distilroberta-base,local,2,0.5,6,2,1.0
distilroberta-base,distilroberta-base,local,2,0.5,6,3,2.0
distilroberta-base,distilroberta-base,local,2,0.5,6,4,4.0
distilroberta-base,distilroberta-base,local,2,0.5,6,5,6.0
distilroberta-base,distilroberta-base,local,2,0.5,6,6,9.0
distilroberta-base,distilroberta-base,local,2,0.5,6,7,18.0
distilroberta-base,distilroberta-base,local,2,0.5,6,8,19.0
distilroberta-base,distilroberta-base,local,2,0.5,6,9,21.0
distilroberta-base,distilroberta-base,local,2,0.5,6,10,19.0
distilroberta-base,distilroberta-base,local,2,0.5,6,11,23.0
distilroberta-base,distilroberta-base,local,2,0.5,6,12,22.0
distilroberta-base,distilroberta-base,local,2,0.5,6,13,26.0
distilroberta-base,distilroberta-base,local,2,0.5,6,14,26.0
distilroberta-base,distilroberta-base,local,2,0.5,6,15,25.0
distilroberta-base,distilroberta-base,local,2,0.5,6,16,28.0
distilroberta-base,distilroberta-base,local,2,0.5,6,17,28.0
distilroberta-base,distilroberta-base,local,2,0.5,6,18,29.0
distilroberta-base,distilroberta-base,local,2,0.5,6,19,26.0
distilroberta-base,distilroberta-base,local,2,0.5,6,20,29.0
distilroberta-base,distilroberta-base,local,2,0.5,6,21,27.0
distilroberta-base,distilroberta-base,local,2,0.5,6,22,29.0
distilroberta-base,distilroberta-base,local,2,0.5,6,23,29.0
distilroberta-base,distilroberta-base,local,2,0.5,6,24,30.0
distilroberta-base,distilroberta-base,local,2,0.5,6,25,31.0
distilroberta-base,distilroberta-base,local,2,0.5,6,26,31.0
distilroberta-base,distilroberta-base,local,2,0.5,6,27,30.0
distilroberta-base,distilroberta-base,local,2,0.5,6,28,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,29,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,30,39.0
distilroberta-base,distilroberta-base,local,2,0.5,6,31,38.0
distilroberta-base,distilroberta-base,local,2,0.5,6,32,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,33,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,34,37.0
distilroberta-base,distilroberta-base,local,2,0.5,6,35,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,36,36.0
distilroberta-base,distilroberta-base,local,2,0.5,6,37,32.0
distilroberta-base,distilroberta-base,local,2,0.5,6,38,37.0
distilroberta-base,distilroberta-base,local,2,0.5,6,39,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,40,30.0
distilroberta-base,distilroberta-base,local,2,0.5,6,41,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,42,37.0
distilroberta-base,distilroberta-base,local,2,0.5,6,43,36.0
distilroberta-base,distilroberta-base,local,2,0.5,6,44,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,45,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,46,31.0
distilroberta-base,distilroberta-base,local,2,0.5,6,47,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,48,32.0
distilroberta-base,distilroberta-base,local,2,0.5,6,49,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,50,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,51,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,52,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,53,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,54,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,55,36.0
distilroberta-base,distilroberta-base,local,2,0.5,6,56,37.0
distilroberta-base,distilroberta-base,local,2,0.5,6,57,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,58,36.0
distilroberta-base,distilroberta-base,local,2,0.5,6,59,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,60,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,61,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,62,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,63,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,64,32.0
distilroberta-base,distilroberta-base,local,2,0.5,6,65,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,66,32.0
distilroberta-base,distilroberta-base,local,2,0.5,6,67,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,68,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,69,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,70,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,71,32.0
distilroberta-base,distilroberta-base,local,2,0.5,6,72,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,73,32.0
distilroberta-base,distilroberta-base,local,2,0.5,6,74,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,75,32.0
distilroberta-base,distilroberta-base,local,2,0.5,6,76,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,77,37.0
distilroberta-base,distilroberta-base,local,2,0.5,6,78,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,79,35.0
distilroberta-base,distilroberta-base,local,2,0.5,6,80,33.0
distilroberta-base,distilroberta-base,local,2,0.5,6,81,32.0
distilroberta-base,distilroberta-base,local,2,0.5,6,82,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,83,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,84,34.0
distilroberta-base,distilroberta-base,local,2,0.5,6,85,31.0
distilroberta-base,distilroberta-base,local,2,0.5,6,86,28.0
distilroberta-base,distilroberta-base,local,2,0.5,6,87,28.0
distilroberta-base,distilroberta-base,local,2,0.5,6,88,28.0
distilroberta-base,distilroberta-base,local,2,0.5,6,89,23.0
distilroberta-base,distilroberta-base,local,2,0.5,6,90,23.0
distilroberta-base,distilroberta-base,local,2,0.5,6,91,25.0
distilroberta-base,distilroberta-base,local,2,0.5,6,92,22.0
distilroberta-base,distilroberta-base,local,2,0.5,6,93,24.0
distilroberta-base,distilroberta-base,local,2,0.5,6,94,18.0
distilroberta-base,distilroberta-base,local,2,0.5,6,95,18.0
distilroberta-base,distilroberta-base,local,2,0.5,6,96,18.0
distilroberta-base,distilroberta-base,local,2,0.5,6,97,17.0
distilroberta-base,distilroberta-base,local,2,0.5,6,98,17.0
distilroberta-base,distilroberta-base,local,2,0.5,6,99,17.0
distilroberta-base,distilroberta-base,local,2,0.5,6,100,18.0
distilroberta-base,distilroberta-base,local,2,0.5,7,0,1.0
distilroberta-base,distilroberta-base,local,2,0.5,7,1,11.0
distilroberta-base,distilroberta-base,local,2,0.5,7,2,17.0
distilroberta-base,distilroberta-base,local,2,0.5,7,3,27.0
distilroberta-base,distilroberta-base,local,2,0.5,7,4,31.0
distilroberta-base,distilroberta-base,local,2,0.5,7,5,34.0
distilroberta-base,distilroberta-base,local,2,0.5,7,6,35.0
distilroberta-base,distilroberta-base,local,2,0.5,7,7,31.0
distilroberta-base,distilroberta-base,local,2,0.5,7,8,35.0
distilroberta-base,distilroberta-base,local,2,0.5,7,9,35.0
distilroberta-base,distilroberta-base,local,2,0.5,7,10,36.0
distilroberta-base,distilroberta-base,local,2,0.5,7,11,39.0
distilroberta-base,distilroberta-base,local,2,0.5,7,12,37.0
distilroberta-base,distilroberta-base,local,2,0.5,7,13,35.0
distilroberta-base,distilroberta-base,local,2,0.5,7,14,38.0
distilroberta-base,distilroberta-base,local,2,0.5,7,15,38.0
distilroberta-base,distilroberta-base,local,2,0.5,7,16,40.0
distilroberta-base,distilroberta-base,local,2,0.5,7,17,39.0
distilroberta-base,distilroberta-base,local,2,0.5,7,18,37.0
distilroberta-base,distilroberta-base,local,2,0.5,7,19,39.0
distilroberta-base,distilroberta-base,local,2,0.5,7,20,40.0
distilroberta-base,distilroberta-base,local,2,0.5,7,21,40.0
distilroberta-base,distilroberta-base,local,2,0.5,7,22,40.0
distilroberta-base,distilroberta-base,local,2,0.5,7,23,41.0
distilroberta-base,distilroberta-base,local,2,0.5,7,24,38.0
distilroberta-base,distilroberta-base,local,2,0.5,7,25,38.0
distilroberta-base,distilroberta-base,local,2,0.5,7,26,37.0
distilroberta-base,distilroberta-base,local,2,0.5,7,27,37.0
distilroberta-base,distilroberta-base,local,2,0.5,7,28,38.0
distilroberta-base,distilroberta-base,local,2,0.5,7,29,37.0
distilroberta-base,distilroberta-base,local,2,0.5,7,30,37.0
distilroberta-base,distilroberta-base,local,2,0.5,7,31,39.0
distilroberta-base,distilroberta-base,local,2,0.5,7,32,38.0
distilroberta-base,distilroberta-base,local,2,0.5,7,33,37.0
